tt,0.3_outdoor,0.5_outdoor,1.0_outdoor,3.0_outdoor,5.0_outdoor,10.0_outdoor,0.3_classroom,0.5_classroom,1.0_classroom,3.0_classroom,5.0_classroom,10.0_classroom,CO2_outdoor,CO2_classroom,PM2.5_outdoor,PM10_outdoor,PM2.5_classroom,PM10_classroom,PM2.5_classroom_change,PM10_classroom_change,CO2_classroom_change,time
2019-12-05 09:58:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,277231.67999999993,336130.75,661131.0,3787641.0,12544125.0,20141000.0,420.4,1398.6,8124777.350000022,15022396.0,1321170.0609999965,37192939.0,-10832.022000000114,-624287.3999999985,5.7999999999999545,0.8616291604415256
2019-12-05 09:59:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,276048.80999999994,337544.25,677385.0,3320136.0,11351625.0,22968000.0,420.8,1402.8,8124777.350000022,15022396.0,1307221.3209999967,37139423.0,-13948.739999999758,-53516.0,4.2000000000000455,0.8638355052043957
2019-12-05 10:00:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,272642.75999999995,334319.75,678445.0,3883032.0,12676625.0,26502000.0,424.0,1400.2,8124777.350000022,15022396.0,1293278.5709999967,37939719.4,-13942.75,800296.3999999985,-2.599999999999909,0.8660254037844387
2019-12-05 10:01:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,273854.51999999996,335909.875,660777.0,3787641.0,12323375.0,16608000.0,423.4,1397.8,8124777.350000022,15022396.0,1286691.7879999964,37283521.4,-6586.783000000287,-656198.0,-2.400000000000091,0.8681988144891424
2019-12-05 10:02:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,273215.16,326369.25,670318.0,3606363.0,11705000.0,17668000.0,421.0,1396.8,8124777.350000022,15022396.0,1278264.5609999965,36574512.6,-8427.226999999955,-709008.799999997,-1.0,0.8703556959398997
2019-12-05 10:03:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,271774.43999999994,329814.5,642756.0,3835350.0,11925750.0,22968000.0,418.2,1398.6,8124777.350000022,15022396.0,1272234.8629999966,37025779.4,-6029.697999999858,451266.799999997,1.7999999999999545,0.8724960070727972
2019-12-05 10:04:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,268635.68999999994,333480.5,654064.0,3854412.0,11307375.0,18375000.0,415.2,1402.4,8124777.350000022,15022396.0,1265275.2889999964,36205184.6,-6959.574000000255,-820594.799999997,3.800000000000182,0.8746197071393957
2019-12-05 10:05:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,268855.11899999995,329726.125,674205.0,3749463.0,11660750.0,20141000.0,414.0,1414.8,8124777.350000022,15022396.0,1262751.0357999965,34703095.8,-2524.253199999919,-1502088.8000000045,12.399999999999864,0.8767267557075077
2019-12-05 10:06:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,270477.08999999997,324293.25,681272.0,3892590.0,13162500.0,24028000.0,414.6,1428.8,8124777.350000022,15022396.0,1263851.2247999962,36375910.6,1100.1889999997802,1672814.8000000045,14.0,0.8788171126619653
2019-12-05 10:07:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,266088.34799999994,327473.5,693640.0,4102488.0,12632500.0,23322000.0,415.4,1445.6,8124777.350000022,15022396.0,1267311.1123999963,37791435.6,3459.8876000000164,1415525.0,16.799999999999955,0.8808907382053855
2019-12-05 10:08:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,266660.77499999997,318021.25,689399.0,3911652.0,13030000.0,22968000.0,416.0,1462.2,8124777.350000022,15022396.0,1273258.3293999962,38027546.0,5947.216999999946,236110.3999999985,16.600000000000136,0.8829475928589268
2019-12-05 10:09:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,266336.39699999994,325706.75,693286.0,3615894.0,13383375.0,20848000.0,415.8,1478.6,8124777.350000022,15022396.0,1279088.1207999964,38889642.4,5829.79140000022,862096.3999999985,16.399999999999864,0.8849876374630418
2019-12-05 10:10:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,261995.41799999998,320980.5,682686.0,3797172.0,13604250.0,19081000.0,413.6,1488.2,8124777.350000022,15022396.0,1277663.2555999963,39075884.2,-1424.8652000001166,186241.80000000447,9.600000000000136,0.8870108331782217
2019-12-05 10:11:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,262043.12699999995,316519.5,695053.0,3892590.0,12411625.0,23675000.0,411.6,1493.8,8124777.350000022,15022396.0,1277177.9129999962,38855109.2,-485.3426000000909,-220775.0,5.599999999999909,0.8890171414857363
2019-12-05 10:12:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,262586.93399999995,316828.625,695406.0,4083399.0,12367500.0,17668000.0,410.2,1496.8,8124777.350000022,15022396.0,1274701.8551999961,37667491.4,-2476.057800000068,-1187617.8000000045,3.0,0.8910065241883678
2019-12-05 10:13:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,262138.51799999995,320892.25,679859.0,3558654.0,12853375.0,16254000.0,410.0,1497.6,8124777.350000022,15022396.0,1272463.6037999962,36218766.8,-2238.25139999995,-1448724.6000000015,0.7999999999999545,0.8929789434111368
2019-12-05 10:14:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,259839.22499999998,316166.125,649470.0,3768552.0,11439875.0,21908000.0,410.6,1497.0,8124777.350000022,15022396.0,1260492.844399996,36072598.4,-11970.759400000097,-146168.3999999985,-0.599999999999909,0.894934361602025
2019-12-05 10:15:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,261623.33099999998,318993.0,642403.0,3749463.0,11263250.0,21908000.0,411.4,1490.4,8124777.350000022,15022396.0,1251964.3269999963,36160256.6,-8528.517399999779,87658.20000000298,-6.599999999999909,0.8968727415326883
2019-12-05 10:16:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,257549.48999999996,312544.25,667845.0,3749463.0,10865750.0,19788000.0,412.2,1482.8,8124777.350000022,15022396.0,1244828.9495999962,35045056.2,-7135.377400000114,-1115200.3999999985,-7.600000000000136,0.898794046299167
2019-12-05 10:17:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,260478.44999999995,310600.75,650530.0,3425085.0,11395750.0,19788000.0,412.4,1482.4,8124777.350000022,15022396.0,1234186.4777999963,35143043.4,-10642.471799999941,97987.19999999553,-0.3999999999998636,0.9006982393225879
2019-12-05 10:18:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,258169.62599999996,319876.375,650177.0,3310605.0,12367500.0,15194000.0,413.2,1484.6,8124777.350000022,15022396.0,1227253.1243999964,34784258.6,-6933.353399999905,-358784.799999997,2.199999999999818,0.9025852843498606
2019-12-05 10:19:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,258990.10199999996,308303.875,657951.0,3310605.0,10733250.0,19788000.0,413.2,1484.0,8124777.350000022,15022396.0,1227207.0497999962,34127344.2,-46.074600000167266,-656914.3999999985,-0.599999999999909,0.9044551454543681
2019-12-05 10:20:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,258112.38599999997,313825.125,681272.0,3797172.0,11749125.0,18728000.0,412.2,1485.0,8124777.350000022,15022396.0,1233245.0857999963,33598061.0,6038.03600000008,-529283.200000003,1.0,0.9063077870366499
2019-12-05 10:21:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,257301.41399999996,309849.875,674912.0,3339225.0,12102500.0,19081000.0,411.4,1495.2,8124777.350000022,15022396.0,1234069.995599996,33621963.4,824.9097999997903,23902.39999999851,10.200000000000045,0.9081431738250814
2019-12-05 10:22:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,261957.23999999996,317977.0,683039.0,3968919.0,11749125.0,13781000.0,410.8,1496.8,8124777.350000022,15022396.0,1242342.803599996,32600005.2,8272.80799999996,-1021958.1999999993,1.599999999999909,0.9099612708765431
2019-12-05 10:23:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,262071.74699999997,312411.625,663251.0,3768552.0,12411625.0,20141000.0,410.0,1492.6,8124777.350000022,15022396.0,1244245.077799996,33689819.6,1902.2741999998689,1089814.4000000022,-4.2000000000000455,0.9117620435770886
2019-12-05 10:24:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,260411.67899999997,312985.875,642050.0,3491883.0,11616625.0,17668000.0,410.8,1492.8,8124777.350000022,15022396.0,1242285.5931999958,33478750.2,-1959.4846000000834,-211069.40000000224,0.20000000000004547,0.9135454576426008
2019-12-05 10:25:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,262567.845,317093.625,661484.0,3682692.0,12102500.0,21908000.0,413.6,1498.2,8124777.350000022,15022396.0,1239872.784999996,34162529.2,-2412.808199999854,683779.0000000037,5.400000000000091,0.9153114791194471
2019-12-05 10:26:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,257129.69399999996,318330.375,669611.0,3739932.0,11837500.0,18728000.0,414.8,1487.4,8124777.350000022,15022396.0,1240474.3409999958,34119070.6,601.5559999998659,-43458.60000000149,-10.799999999999955,0.9170600743851239
2019-12-05 10:27:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,261470.67299999995,315680.25,637456.0,3987981.0,11528250.0,20495000.0,415.4,1615.4,8124777.350000022,15022396.0,1230801.077599996,35421508.0,-9673.263399999822,1302437.3999999985,128.0,0.9187912101488982
2019-12-05 10:28:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,265563.60299999994,318816.25,673498.0,4016601.0,11970000.0,27915000.0,416.8,1938.4,8124777.350000022,15022396.0,1234829.7737999961,36937592.8,4028.696200000122,1516084.799999997,323.0,0.9205048534524402
2019-12-05 10:29:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,259562.55599999995,307067.125,675618.0,4445928.0,14796875.0,30035000.0,417.4,2024.6,8124777.350000022,15022396.0,1240189.799199996,40237851.8,5360.025399999926,3300259.0,86.19999999999982,0.9222009716704517
2019-12-05 10:30:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,222688.00799999997,268816.25,569611.0,3386934.0,11130750.0,26502000.0,418.2,2056.2,8124777.350000022,15022396.0,1204183.7567999961,40903150.2,-36006.04239999992,665298.400000006,31.59999999999991,0.9238795325112867
2019-12-05 10:31:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,218127.57299999997,259143.125,570318.0,3167505.0,10821500.0,18728000.0,420.8,2076.6,8124777.350000022,15022396.0,1164687.282599996,40585464.8,-39496.474200000055,-317685.40000000596,20.40000000000009,0.9255405040175664
2019-12-05 10:32:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,267891.51599999995,313383.375,648057.0,3959361.0,14752625.0,38163000.0,423.4,1945.0,8124777.350000022,15022396.0,1167632.276199996,44758215.8,2944.993599999929,4172751.0,-131.5999999999999,0.9271838545667873
2019-12-05 10:33:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,263207.06999999995,321245.625,663251.0,4016601.0,15636000.0,36396000.0,422.6,1606.6,8124777.350000022,15022396.0,1165597.444599996,47187615.8,-2034.8315999999177,2429400.0,-338.4000000000001,0.9288095528719242
2019-12-05 10:34:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,238410.97199999998,288427.5,633216.0,3978450.0,15061875.0,35689000.0,420.8,1493.2,8124777.350000022,15022396.0,1149158.8027999962,48277920.2,-16438.641799999867,1090304.400000006,-113.39999999999986,0.9304175679820246
2019-12-05 10:35:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,234394.34399999995,281316.25,616961.0,3930741.0,14311000.0,27208000.0,417.6,1418.4,8124777.350000022,15022396.0,1163470.069999996,49163931.6,14311.267199999886,886011.3999999985,-74.79999999999995,0.9320078692827984
2019-12-05 10:36:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,234547.00199999998,288162.5,657951.0,4283739.0,15768500.0,41343000.0,414.8,1363.6,8124777.350000022,15022396.0,1190084.4307999962,54899578.4,26614.36080000014,5735646.799999997,-54.80000000000018,0.9335804264972017
2019-12-05 10:37:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,220493.66399999996,274205.0,615194.0,4388688.0,14708500.0,31802000.0,412.0,1328.4,8124777.350000022,15022396.0,1166196.5853999963,53704418.8,-23887.84539999999,-1195159.6000000015,-35.19999999999982,0.9351352096860116
2019-12-05 10:38:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,207241.68599999996,262941.75,613781.0,4340979.0,13869250.0,34629000.0,411.8,1311.2,8124777.350000022,15022396.0,1133448.7335999962,53062544.4,-32747.851800000062,-641874.3999999985,-17.200000000000045,0.9366721892483976
2019-12-05 10:39:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,201364.64999999997,253091.875,610954.0,3987981.0,13339250.0,29329000.0,422.4,1305.8,8124777.350000022,15022396.0,1114519.9441999963,51447925.6,-18928.789399999892,-1614618.799999997,-5.400000000000091,0.938191335922484
2019-12-05 10:40:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,193197.879,242005.25,612014.0,4083399.0,13913375.0,31449000.0,441.6,1325.8,8124777.350000022,15022396.0,1097429.0511999961,52247132.2,-17090.893000000156,799206.6000000015,20.0,0.9396926207859083
2019-12-05 10:41:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,185441.34599999996,228224.375,576325.0,3806703.0,13780875.0,34629000.0,445.2,1350.6,8124777.350000022,15022396.0,1059295.0949999962,50411400.0,-38133.9561999999,-1835732.200000003,24.799999999999955,0.9411760152563706
2019-12-05 10:42:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,180508.82399999996,223542.375,551590.0,3854412.0,14443500.0,31095000.0,446.8,1376.2,8124777.350000022,15022396.0,1028444.8019999962,50110144.8,-30850.293000000063,-301255.200000003,25.600000000000136,0.9426414910921783
2019-12-05 10:43:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,169747.00199999998,217667.875,579505.0,3978450.0,15591875.0,38869000.0,447.6,1402.0,8124777.350000022,15022396.0,1005035.8901999963,51230164.0,-23408.911799999885,1120019.200000003,25.799999999999955,0.9440890203927842
2019-12-05 10:44:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,169498.92599999998,208613.125,542050.0,4045221.0,14399250.0,35336000.0,438.4,1428.6,8124777.350000022,15022396.0,975986.1953999962,52655012.0,-29049.694800000056,1424848.0,26.59999999999991,0.9455185755993167
2019-12-05 10:45:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,165806.72999999998,208038.875,556184.0,4045221.0,14929375.0,36396000.0,420.0,1444.0,8124777.350000022,15022396.0,952548.6905999964,53839976.4,-23437.50479999988,1184964.3999999985,15.400000000000091,0.9469301294951056
2019-12-05 10:46:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,159071.03999999998,208348.0,575618.0,4674915.0,18065375.0,46996000.0,415.6,1454.4,8124777.350000022,15022396.0,943157.9543999964,57343918.8,-9390.736199999927,3503942.3999999985,10.400000000000091,0.9483236552061993
2019-12-05 10:47:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,150675.28199999998,194567.125,593993.0,4340979.0,16872750.0,42049000.0,413.6,1464.2,8124777.350000022,15022396.0,939876.7959999964,60117882.2,-3281.158400000073,2773963.400000006,9.799999999999955,0.949699126201877
2019-12-05 10:48:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,143214.47999999998,181051.25,537809.0,4589055.0,17005250.0,34982000.0,412.8,1475.6,8124777.350000022,15022396.0,918907.7665999964,59745278.2,-20969.0294,-372604.0,11.399999999999864,0.9510565162951535
2019-12-05 10:49:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,141878.78999999998,182906.375,554770.0,4455486.0,16166125.0,37456000.0,412.0,1492.6,8124777.350000022,15022396.0,910786.3893999964,60604706.2,-8121.377199999988,859428.0,17.0,0.9523957996432784
2019-12-05 10:50:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,137566.43099999998,176943.5,536396.0,4102488.0,15989375.0,32862000.0,411.6,1517.2,8124777.350000022,15022396.0,894961.6545999963,60121359.6,-15824.734800000093,-483346.6000000015,24.600000000000136,0.9537169507482268
2019-12-05 10:51:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,129580.93799999998,172482.375,476325.0,3654072.0,13206750.0,33922000.0,412.8,1550.2,8124777.350000022,15022396.0,862031.9091999963,56330666.0,-32929.745400000014,-3790693.6000000015,33.0,0.9550199444571866
2019-12-05 10:52:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,127109.89799999999,168330.375,494700.0,3663603.0,12411625.0,25088000.0,415.2,1585.4,8124777.350000022,15022396.0,832212.8823999963,51910765.8,-29819.026799999992,-4419900.200000003,35.200000000000045,0.9563047559630354
2019-12-05 10:53:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,128512.38599999998,167623.625,477032.0,3644514.0,14266750.0,31449000.0,416.4,1624.4,8124777.350000022,15022396.0,814431.5385999964,50467557.6,-17781.343799999915,-1443208.1999999955,39.0,0.9575713608048145
2019-12-05 10:54:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,119286.59399999998,151501.75,463958.0,3320136.0,12676625.0,25088000.0,416.2,1661.2,8124777.350000022,15022396.0,785469.7743999964,47068987.6,-28961.764199999976,-3398570.0,36.799999999999955,0.958819734868193
2019-12-05 10:55:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,113190.10199999998,148851.625,418021.0,3253365.0,11351625.0,30742000.0,414.8,1692.0,8124777.350000022,15022396.0,751301.1335999963,45547613.0,-34168.64080000005,-1521374.6000000015,30.799999999999955,0.9600498543859286
2019-12-05 10:56:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,108104.94899999998,146201.375,418021.0,2938518.0,11925750.0,19435000.0,412.4,1713.2,8124777.350000022,15022396.0,730088.9357999964,42250902.2,-21212.197799999965,-3296710.799999997,21.200000000000045,0.9612616959383187
2019-12-05 10:57:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,107532.52199999998,139708.5,414841.0,3196125.0,10998250.0,25088000.0,409.2,1727.6,8124777.350000022,15022396.0,704477.2855999963,41874731.6,-25611.650200000033,-376170.6000000015,14.399999999999864,0.9624552364536473
2019-12-05 10:58:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,110738.17799999999,144655.5,431095.0,2957607.0,10689000.0,20848000.0,406.2,1734.4,8124777.350000022,15022396.0,687141.4189999964,38901600.2,-17335.86659999995,-2973131.3999999985,6.800000000000182,0.963630453208623
2019-12-05 10:59:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,106483.03199999999,138560.125,377385.0,2995758.0,8878125.0,25088000.0,406.6,1739.0,8124777.350000022,15022396.0,664677.7815999964,38077024.6,-22463.637400000007,-824575.6000000015,4.599999999999909,0.9647873238288129
2019-12-05 11:00:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,100901.75399999999,134099.0,368551.0,2862189.0,10203125.0,18021000.0,406.8,1748.6,8124777.350000022,15022396.0,649375.5869999963,35224889.4,-15302.194600000046,-2852135.200000003,9.599999999999909,0.9659258262890682
2019-12-05 11:01:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,102285.15299999999,132288.0,364664.0,2814480.0,10468250.0,16608000.0,407.4,1765.2,8124777.350000022,15022396.0,634757.5527999963,34343181.8,-14618.034199999995,-881707.6000000015,16.600000000000136,0.9670459389139431
2019-12-05 11:02:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,98154.07199999999,130918.75,362544.0,2356533.0,7773875.0,13781000.0,408.0,1790.2,8124777.350000022,15022396.0,620664.5127999963,31268988.4,-14093.040000000037,-3074193.3999999985,25.0,0.9681476403781077
2019-12-05 11:03:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,96684.81299999998,124911.625,349823.0,2394711.0,9231500.0,18021000.0,409.2,1820.2,8124777.350000022,15022396.0,597650.6647999964,30299509.2,-23013.84799999988,-969479.1999999993,30.0,0.9692309097067543
2019-12-05 11:04:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,95864.30999999998,125662.5,342756.0,2261142.0,8259750.0,15548000.0,409.2,1848.4,8124777.350000022,15022396.0,586021.5953999964,28120911.0,-11629.069400000037,-2178598.1999999993,28.200000000000045,0.9702957262759965
2019-12-05 11:05:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,89319.42899999999,120892.25,326502.0,1908117.0,8083000.0,15194000.0,412.2,1871.6,8124777.350000022,15022396.0,572653.9803999964,26940671.6,-13367.61499999999,-1180239.3999999985,23.199999999999818,0.9713420698132614
2019-12-05 11:06:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,87354.07199999999,115856.875,302120.0,2041686.0,7155500.0,12721000.0,415.6,1895.0,8124777.350000022,15022396.0,553872.7391999965,25346162.8,-18781.24119999993,-1594508.8000000007,23.40000000000009,0.9723699203976766
2019-12-05 11:07:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,86066.06399999998,115680.25,303887.0,1898586.0,5609500.0,12014000.0,416.6,1918.8,8124777.350000022,15022396.0,536676.0375999964,24468298.4,-17196.70160000003,-877864.4000000022,23.799999999999955,0.9733792584604484
2019-12-05 11:08:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,84692.22299999998,117579.5,314841.0,2060775.0,7155500.0,17314000.0,415.8,1939.8,8124777.350000022,15022396.0,525814.6945999966,23844911.2,-10861.342999999877,-623387.1999999993,21.0,0.9743700647852352
2019-12-05 11:09:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,84033.93599999999,111616.625,303180.0,2127573.0,7685500.0,15901000.0,414.0,1961.6,8124777.350000022,15022396.0,512724.24479999644,23773947.4,-13090.449800000119,-70963.80000000075,21.799999999999955,0.9753423205085127
2019-12-05 11:10:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,84472.794,110114.875,300353.0,2003535.0,6758000.0,14134000.0,410.6,1986.8,8124777.350000022,15022396.0,504369.6427999965,23316031.0,-8354.601999999955,-457916.3999999985,25.200000000000045,0.9762960071199333
2019-12-05 11:11:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,84377.37599999999,113957.625,281272.0,1879497.0,7111250.0,12367000.0,409.8,2008.2,8124777.350000022,15022396.0,499224.8535999965,23203943.2,-5144.789199999999,-112087.80000000075,21.40000000000009,0.9772311064626787
2019-12-05 11:12:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,82583.73899999999,109629.0,287279.0,1822257.0,7508875.0,11307000.0,412.6,2024.0,8124777.350000022,15022396.0,493996.5385999965,23427152.4,-5228.315000000002,223209.19999999925,15.799999999999955,0.9781476007338057
2019-12-05 11:13:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,83909.89799999999,112809.25,280212.0,1765017.0,7155500.0,14488000.0,417.2,2038.8,8124777.350000022,15022396.0,485960.2235999964,22802800.8,-8036.3150000000605,-624351.5999999978,14.799999999999955,0.9790454724845838
2019-12-05 11:14:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,81734.616,105874.625,266431.0,1660068.0,6669625.0,12367000.0,421.0,2052.6,8124777.350000022,15022396.0,477002.15959999635,21799324.8,-8958.064000000071,-1003476.0,13.799999999999955,0.9799247046208295
2019-12-05 11:15:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,89405.31599999999,115503.5,338516.0,2680911.0,9010625.0,20141000.0,423.2,2063.0,8124777.350000022,15022396.0,486698.98899999633,23586725.0,9696.829399999988,1787400.1999999993,10.400000000000091,0.9807852804032304
2019-12-05 11:16:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,94356.89999999998,128666.125,421555.0,3539565.0,14487625.0,36396000.0,422.6,2073.0,8124777.350000022,15022396.0,519693.1937999963,30199813.6,32994.20479999995,6613088.6000000015,10.0,0.981627183447664
2019-12-05 11:17:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,99022.25699999998,134629.0,462898.0,3749463.0,16342750.0,35336000.0,419.4,2082.6,8124777.350000022,15022396.0,563104.6973999962,37157829.8,43411.50359999994,6958016.1999999955,9.599999999999909,0.9824503977255098
2019-12-05 11:18:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,108944.51399999998,152076.0,523322.0,4131108.0,15680250.0,33216000.0,414.6,2094.0,8124777.350000022,15022396.0,624586.9705999962,43081598.0,61482.27319999994,5923768.200000003,11.400000000000091,0.9832549075639545
2019-12-05 11:19:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,147460.06799999997,195229.75,611661.0,5190102.0,18242000.0,41343000.0,412.8,2105.8,8124777.350000022,15022396.0,724649.0859999962,51897279.8,100062.11540000001,8815681.799999997,11.800000000000182,0.9840406976462909
2019-12-05 11:20:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,155044.88099999996,201280.875,714134.0,5304582.0,21201375.0,54770000.0,414.4,2114.6,8124777.350000022,15022396.0,830056.0739999962,61785964.0,105406.98800000001,9888684.200000003,8.799999999999727,0.984807753012208
2019-12-05 11:21:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,165549.12299999996,220097.125,686219.0,5676669.0,19655500.0,54770000.0,417.6,2089.8,8124777.350000022,15022396.0,915513.5185999963,66921759.8,85457.44460000016,5135795.799999997,-24.799999999999727,0.9855560590580777
2019-12-05 11:22:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,154214.84699999998,202164.25,677032.0,5218722.0,20848125.0,40636000.0,421.2,2012.2,8124777.350000022,15022396.0,982885.8865999964,69176686.6,67372.36800000002,2254926.799999997,-77.60000000000014,0.9862856015372313
2019-12-05 11:23:03,3896243.0999999996,2339841.25,1888693.0,3759021.0,7376375.0,3887000.0,177770.67299999998,236660.75,702120.0,5218722.0,20097125.0,52297000.0,423.8,1916.0,8124777.350000022,15022396.0,1049327.6683999964,74093784.4,66441.7818,4917097.800000012,-96.20000000000005,0.9869963665602319
